words@dsa1974f	@dsa1974f	48.182	48.394	/
words@dsa1974f	@dsa1974f	56.957	57.167	не
words@dsa1974f	@dsa1974f	57.167	57.377	/
words@dsa1974f	@dsa1974f	57.377	57.587	ни
words@dsa1974f	@dsa1974f	57.587	57.797	ни
words@dsa1974f	@dsa1974f	57.797	58.007	в
words@dsa1974f	@dsa1974f	58.007	58.217	коем
words@dsa1974f	@dsa1974f	58.217	58.427	случае
words@dsa1974f	@dsa1974f	58.427	58.637	мне
words@dsa1974f	@dsa1974f	58.637	58.847	очень
words@dsa1974f	@dsa1974f	58.847	59.057	нравится
words@dsa1974f	@dsa1974f	59.057	59.267	быть
words@dsa1974f	@dsa1974f	59.267	59.477	девочкой
words@dsa1974f	@dsa1974f	59.477	59.687	я
words@dsa1974f	@dsa1974f	59.687	59.897	тащусь
words@dsa1974f	@dsa1974f	59.897	60.107	вообще
words@dsa1974f	@dsa1974f	60.107	60.317	от
words@dsa1974f	@dsa1974f	60.317	60.527	этого
words@dsa1974f	@dsa1974f	60.527	60.737	эт...
words@dsa1974f	@dsa1974f	60.737	60.947	это
words@dsa1974f	@dsa1974f	60.947	61.157	очень
words@dsa1974f	@dsa1974f	61.157	61.367	удобно
words@dsa1974f	@dsa1974f	61.367	61.577	/
words@dsa1974f	@dsa1974f	61.577	61.802	/
words@dsa1974f	@dsa1974f	83.709	84.084	я
words@dsa1974f	@dsa1974f	84.084	84.459	просто
words@dsa1974f	@dsa1974f	84.459	84.834	влюбилась
words@dsa1974f	@dsa1974f	84.834	85.209	очень
words@dsa1974f	@dsa1974f	85.209	85.584	сильно
words@dsa1974f	@dsa1974f	85.584	85.959	аа
words@dsa1974f	@dsa1974f	85.959	86.334	в
words@dsa1974f	@dsa1974f	86.334	86.709	шестнадцатом
words@dsa1974f	@dsa1974f	86.709	87.084	году
words@dsa1974f	@dsa1974f	87.084	87.459	/
words@dsa1974f	@dsa1974f	87.459	87.838	/
words@dsa1974f	@dsa1974f	89.483	89.798	ой
words@dsa1974f	@dsa1974f	89.798	90.113	/
words@dsa1974f	@dsa1974f	90.113	90.428	я
words@dsa1974f	@dsa1974f	90.428	90.743	я
words@dsa1974f	@dsa1974f	90.743	91.058	так
words@dsa1974f	@dsa1974f	91.058	91.373	влюбилась
words@dsa1974f	@dsa1974f	91.373	91.688	/
words@dsa1974f	@dsa1974f	91.688	92.003	просто
words@dsa1974f	@dsa1974f	92.003	92.318	извини
words@dsa1974f	@dsa1974f	92.318	92.633	смачно
words@dsa1974f	@dsa1974f	92.633	92.948	/
words@dsa1974f	@dsa1974f	92.948	93.263	мн...
words@dsa1974f	@dsa1974f	93.263	93.578	влюбилась
words@dsa1974f	@dsa1974f	93.578	93.893	что
words@dsa1974f	@dsa1974f	93.893	94.208	начались
words@dsa1974f	@dsa1974f	94.208	94.523	ээ
words@dsa1974f	@dsa1974f	94.523	94.838	ээм
words@dsa1974f	@dsa1974f	94.838	95.153	/
words@dsa1974f	@dsa1974f	95.153	95.468	да
words@dsa1974f	@dsa1974f	95.468	95.783	о
words@dsa1974f	@dsa1974f	95.783	96.098	чем
words@dsa1974f	@dsa1974f	96.098	96.413	говорить
words@dsa1974f	@dsa1974f	96.413	96.728	если
words@dsa1974f	@dsa1974f	96.728	97.043	у
words@dsa1974f	@dsa1974f	97.043	97.358	меня
words@dsa1974f	@dsa1974f	97.358	97.673	обложка
words@dsa1974f	@dsa1974f	97.673	97.988	обнаженная
words@dsa1974f	@dsa1974f	97.988	98.303	/
words@dsa1974f	@dsa1974f	98.303	98.618	выживут
words@dsa1974f	@dsa1974f	98.618	98.933	только
words@dsa1974f	@dsa1974f	98.933	99.248	влюбленные
words@dsa1974f	@dsa1974f	99.248	99.563	/
words@dsa1974f	@dsa1974f	99.563	99.903	/
words@dsa1974f	@dsa1974f	104.511	104.879	мне
words@dsa1974f	@dsa1974f	104.879	105.247	это
words@dsa1974f	@dsa1974f	105.247	105.615	все
words@dsa1974f	@dsa1974f	105.615	105.983	очень
words@dsa1974f	@dsa1974f	105.983	106.351	нравилось
words@dsa1974f	@dsa1974f	106.351	106.719	конечно
words@dsa1974f	@dsa1974f	106.719	107.087	/
words@dsa1974f	@dsa1974f	107.087	107.455	это
words@dsa1974f	@dsa1974f	107.455	107.823	был
words@dsa1974f	@dsa1974f	107.823	108.191	/
words@dsa1974f	@dsa1974f	108.191	108.559	такой
words@dsa1974f	@dsa1974f	108.559	108.927	момент
words@dsa1974f	@dsa1974f	108.927	109.295	/
words@dsa1974f	@dsa1974f	109.295	109.663	это
words@dsa1974f	@dsa1974f	109.663	110.031	был
words@dsa1974f	@dsa1974f	110.031	110.399	взрыв
words@dsa1974f	@dsa1974f	110.399	110.767	/
words@dsa1974f	@dsa1974f	110.767	111.135	ааа
words@dsa1974f	@dsa1974f	111.135	111.503	вот
words@dsa1974f	@dsa1974f	111.503	111.871	щас
words@dsa1974f	@dsa1974f	111.871	112.239	мы
words@dsa1974f	@dsa1974f	112.239	112.607	конечно
words@dsa1974f	@dsa1974f	112.607	112.975	/
words@dsa1974f	@dsa1974f	112.975	113.343	эхо
words@dsa1974f	@dsa1974f	113.343	113.711	минувшей
words@dsa1974f	@dsa1974f	113.711	114.079	войны
words@dsa1974f	@dsa1974f	114.079	114.447	/
words@dsa1974f	@dsa1974f	114.447	114.828	/
words@dsa1974f	@dsa1974f	116.999	117.255	н...
words@dsa1974f	@dsa1974f	117.255	117.511	в
words@dsa1974f	@dsa1974f	117.511	117.767	процессе
words@dsa1974f	@dsa1974f	117.767	118.023	менялся
words@dsa1974f	@dsa1974f	118.023	118.279	/
words@dsa1974f	@dsa1974f	118.279	118.535	но
words@dsa1974f	@dsa1974f	118.535	118.791	как
words@dsa1974f	@dsa1974f	118.791	119.047	только
words@dsa1974f	@dsa1974f	119.047	119.303	я
words@dsa1974f	@dsa1974f	119.303	119.559	поменяла
words@dsa1974f	@dsa1974f	119.559	119.815	/
words@dsa1974f	@dsa1974f	119.815	120.071	уже
words@dsa1974f	@dsa1974f	120.071	120.327	все
words@dsa1974f	@dsa1974f	120.327	120.583	все
words@dsa1974f	@dsa1974f	120.583	120.839	узнали
words@dsa1974f	@dsa1974f	120.839	121.095	/
words@dsa1974f	@dsa1974f	121.095	121.365	/
words@dsa1974f	@dsa1974f	122.404	122.515	да
words@dsa1974f	@dsa1974f	122.515	122.626	/
words@dsa1974f	@dsa1974f	122.626	122.738	/
words@dsa1974f	@dsa1974f	125.029	125.204	слушай
words@dsa1974f	@dsa1974f	125.204	125.379	ну
words@dsa1974f	@dsa1974f	125.379	125.554	я
words@dsa1974f	@dsa1974f	125.554	125.729	те
words@dsa1974f	@dsa1974f	125.729	125.904	хочу
words@dsa1974f	@dsa1974f	125.904	126.079	сказать
words@dsa1974f	@dsa1974f	126.079	126.257	/
words@dsa1974f	@dsa1974f	127.888	128.065	да
words@dsa1974f	@dsa1974f	128.065	128.242	я
words@dsa1974f	@dsa1974f	128.242	128.419	вообще
words@dsa1974f	@dsa1974f	128.419	128.596	/
words@dsa1974f	@dsa1974f	128.596	128.773	да
words@dsa1974f	@dsa1974f	128.773	128.95	я
words@dsa1974f	@dsa1974f	128.95	129.127	/
words@dsa1974f	@dsa1974f	129.127	129.304	я
words@dsa1974f	@dsa1974f	129.304	129.481	я
words@dsa1974f	@dsa1974f	129.481	129.658	ж
words@dsa1974f	@dsa1974f	129.658	129.835	тебе
words@dsa1974f	@dsa1974f	129.835	130.012	говорю
words@dsa1974f	@dsa1974f	130.012	130.189	что
words@dsa1974f	@dsa1974f	130.189	130.366	я
words@dsa1974f	@dsa1974f	130.366	130.543	ребенок
words@dsa1974f	@dsa1974f	130.543	130.72	/
words@dsa1974f	@dsa1974f	130.72	130.897	я
words@dsa1974f	@dsa1974f	130.897	131.074	тебе
words@dsa1974f	@dsa1974f	131.074	131.251	говорю
words@dsa1974f	@dsa1974f	131.251	131.428	я
words@dsa1974f	@dsa1974f	131.428	131.605	ребенок
words@dsa1974f	@dsa1974f	131.605	131.782	/
words@dsa1974f	@dsa1974f	131.782	131.959	ты
words@dsa1974f	@dsa1974f	131.959	132.136	вот
words@dsa1974f	@dsa1974f	132.136	132.313	слушай
words@dsa1974f	@dsa1974f	132.313	132.49	что
words@dsa1974f	@dsa1974f	132.49	132.667	я
words@dsa1974f	@dsa1974f	132.667	132.844	тебе
words@dsa1974f	@dsa1974f	132.844	133.021	говорю
words@dsa1974f	@dsa1974f	133.021	133.198	/
words@dsa1974f	@dsa1974f	133.198	133.395	/
words@dsa1974f	@dsa1974f	133.406	133.702	эмм
words@dsa1974f	@dsa1974f	133.702	133.998	у
words@dsa1974f	@dsa1974f	133.998	134.294	меня
words@dsa1974f	@dsa1974f	134.294	134.59	действительно
words@dsa1974f	@dsa1974f	134.59	134.886	какие-то
words@dsa1974f	@dsa1974f	134.886	135.182	такие
words@dsa1974f	@dsa1974f	135.182	135.478	детские
words@dsa1974f	@dsa1974f	135.478	135.774	абсолютно
words@dsa1974f	@dsa1974f	135.774	136.07	бывают
words@dsa1974f	@dsa1974f	136.07	136.366	реакции
words@dsa1974f	@dsa1974f	136.366	136.662	и
words@dsa1974f	@dsa1974f	136.662	136.958	/
words@dsa1974f	@dsa1974f	136.958	137.254	я
words@dsa1974f	@dsa1974f	137.254	137.55	могу
words@dsa1974f	@dsa1974f	137.55	137.846	вдруг
words@dsa1974f	@dsa1974f	137.846	138.142	заплакать
words@dsa1974f	@dsa1974f	138.142	138.438	вот
words@dsa1974f	@dsa1974f	138.438	138.734	как-то
words@dsa1974f	@dsa1974f	138.734	139.03	/
words@dsa1974f	@dsa1974f	139.03	139.326	меня
words@dsa1974f	@dsa1974f	139.326	139.622	можно
words@dsa1974f	@dsa1974f	139.622	139.918	так
words@dsa1974f	@dsa1974f	139.918	140.214	обидеть
words@dsa1974f	@dsa1974f	140.214	140.51	что
words@dsa1974f	@dsa1974f	140.51	140.806	/
words@dsa1974f	@dsa1974f	140.806	141.102	я
words@dsa1974f	@dsa1974f	141.102	141.398	могу
words@dsa1974f	@dsa1974f	141.398	141.694	не
words@dsa1974f	@dsa1974f	141.694	141.99	сдержаться
words@dsa1974f	@dsa1974f	141.99	142.286	вдруг
words@dsa1974f	@dsa1974f	142.286	142.582	/
words@dsa1974f	@dsa1974f	142.582	142.878	ну
words@dsa1974f	@dsa1974f	142.878	143.174	/
words@dsa1974f	@dsa1974f	143.174	143.47	при
words@dsa1974f	@dsa1974f	143.47	143.766	том
words@dsa1974f	@dsa1974f	143.766	144.062	что
words@dsa1974f	@dsa1974f	144.062	144.358	я
words@dsa1974f	@dsa1974f	144.358	144.654	действительно
words@dsa1974f	@dsa1974f	144.654	144.95	как-то
words@dsa1974f	@dsa1974f	144.95	145.246	все
words@dsa1974f	@dsa1974f	145.246	145.542	же
words@dsa1974f	@dsa1974f	145.542	145.838	/
words@dsa1974f	@dsa1974f	145.838	146.134	ну
words@dsa1974f	@dsa1974f	146.134	146.43	умею
words@dsa1974f	@dsa1974f	146.43	146.726	себя
words@dsa1974f	@dsa1974f	146.726	147.022	вести
words@dsa1974f	@dsa1974f	147.022	147.318	/
words@dsa1974f	@dsa1974f	147.318	147.614	хотя
words@dsa1974f	@dsa1974f	147.614	147.91	вообще
words@dsa1974f	@dsa1974f	147.91	148.206	отпор
words@dsa1974f	@dsa1974f	148.206	148.502	могу
words@dsa1974f	@dsa1974f	148.502	148.798	дать
words@dsa1974f	@dsa1974f	148.798	149.094	/
words@dsa1974f	@dsa1974f	149.094	149.408	/
words@dsa1974f	@dsa1974f	149.726	150.044	но
words@dsa1974f	@dsa1974f	150.044	150.362	/
words@dsa1974f	@dsa1974f	150.362	150.68	гхм
words@dsa1974f	@dsa1974f	150.68	150.998	/
words@dsa1974f	@dsa1974f	150.998	151.316	но
words@dsa1974f	@dsa1974f	151.316	151.634	что
words@dsa1974f	@dsa1974f	151.634	151.952	касается
words@dsa1974f	@dsa1974f	151.952	152.27	вот
words@dsa1974f	@dsa1974f	152.27	152.588	/
words@dsa1974f	@dsa1974f	152.588	152.906	проявлений
words@dsa1974f	@dsa1974f	152.906	153.224	вот
words@dsa1974f	@dsa1974f	153.224	153.542	этой
words@dsa1974f	@dsa1974f	153.542	153.86	женственности
words@dsa1974f	@dsa1974f	153.86	154.178	/
words@dsa1974f	@dsa1974f	154.178	154.496	то
words@dsa1974f	@dsa1974f	154.496	154.814	конечно
words@dsa1974f	@dsa1974f	154.814	155.132	она
words@dsa1974f	@dsa1974f	155.132	155.45	все
words@dsa1974f	@dsa1974f	155.45	155.768	годы
words@dsa1974f	@dsa1974f	155.768	156.086	во
words@dsa1974f	@dsa1974f	156.086	156.404	мне
words@dsa1974f	@dsa1974f	156.404	156.722	была
words@dsa1974f	@dsa1974f	156.722	157.04	/
words@dsa1974f	@dsa1974f	157.04	157.358	просто
words@dsa1974f	@dsa1974f	157.358	157.676	когда
words@dsa1974f	@dsa1974f	157.676	157.994	/
words@dsa1974f	@dsa1974f	157.994	158.312	аа
words@dsa1974f	@dsa1974f	158.312	158.63	/
words@dsa1974f	@dsa1974f	158.63	158.948	мы
words@dsa1974f	@dsa1974f	158.948	159.266	с
words@dsa1974f	@dsa1974f	159.266	159.584	Сургановой
words@dsa1974f	@dsa1974f	159.584	159.902	стали
words@dsa1974f	@dsa1974f	159.902	160.22	петь
words@dsa1974f	@dsa1974f	160.22	160.538	и
words@dsa1974f	@dsa1974f	160.538	160.856	плясать
words@dsa1974f	@dsa1974f	160.856	161.174	и
words@dsa1974f	@dsa1974f	161.174	161.492	танцевать
words@dsa1974f	@dsa1974f	161.492	161.81	/
words@dsa1974f	@dsa1974f	161.81	162.128	/
words@dsa1974f	@dsa1974f	162.128	162.446	мы
words@dsa1974f	@dsa1974f	162.446	162.764	же
words@dsa1974f	@dsa1974f	162.764	163.082	получили
words@dsa1974f	@dsa1974f	163.082	163.4	такое
words@dsa1974f	@dsa1974f	163.4	163.718	полнейшее
words@dsa1974f	@dsa1974f	163.718	164.036	равнодушие
words@dsa1974f	@dsa1974f	164.036	164.354	как
words@dsa1974f	@dsa1974f	164.354	164.672	ушат
